,ID,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,RelIncAtLev,JobSwitchRate
1091,1091,33,No,Rare,RnD,25,3,Life Sciences,1545,4,Male,2,2,Manufacturing Director,2,Single,4320,1,No,13,3,4,0,5,2,3,5,3,0,2,-1020.0,0.2
1092,1092,45,No,Rare,RnD,28,3,Technical Degree,1546,4,Male,3,1,Research Scientist,4,Married,2132,4,No,20,4,4,1,8,3,3,5,4,0,3,-538.0,0.5
1093,1093,42,No,Frequent,RnD,2,3,Life Sciences,1547,4,Male,3,3,Healthcare Representative,4,Married,10124,2,Yes,14,3,3,1,24,3,1,20,8,13,9,144.0,0.083
1094,1094,40,No,Rare,Sales,9,2,Medical,1548,1,Male,3,2,Sales Executive,1,Married,5473,0,No,12,3,4,0,9,5,4,8,4,7,1,133.0,0.0
1095,1095,33,No,Rare,RnD,28,4,Life Sciences,1549,2,Male,3,2,Laboratory Technician,3,Married,5207,1,Yes,12,3,2,1,15,3,3,15,14,5,7,-133.0,0.067
1096,1096,40,No,Rare,HR,6,2,Medical,1550,3,Male,3,4,Manager,4,Single,16437,1,Yes,21,4,4,0,21,2,3,21,7,7,7,283.0,0.048
1097,1097,24,No,Rare,RnD,21,2,Technical Degree,1551,3,Male,2,1,Laboratory Technician,1,Single,2296,0,No,14,3,2,3,2,3,3,1,1,0,0,-374.0,0.0
1098,1098,40,No,None,RnD,8,2,Life Sciences,1552,4,Male,3,2,Healthcare Representative,4,Single,4069,3,Yes,18,3,3,0,8,2,3,2,2,2,2,-1271.0,0.375
1099,1099,45,No,Rare,RnD,1,4,Technical Degree,1553,1,Male,3,3,Healthcare Representative,2,Single,7441,1,No,12,3,1,3,10,4,3,10,8,7,7,-2539.0,0.1
1100,1100,35,No,Rare,Sales,28,4,Life Sciences,1554,2,Female,2,1,Sales Representative,3,Married,2430,0,No,23,4,1,2,6,5,3,5,3,4,2,-240.0,0.0
1101,1101,32,No,Rare,RnD,5,2,Life Sciences,1555,4,Female,2,2,Research Scientist,2,Married,5878,3,No,12,3,1,1,12,2,3,7,1,2,5,538.0,0.25
1102,1102,36,No,Rare,Sales,2,4,Life Sciences,1556,3,Male,3,1,Sales Representative,4,Single,2644,3,Yes,21,4,4,0,7,3,2,3,2,1,2,-26.0,0.429
1103,1103,48,No,Rare,Sales,16,4,Life Sciences,1557,3,Female,3,2,Sales Executive,3,Single,6439,8,No,14,3,3,1,18,2,3,8,7,7,7,1099.0,0.444
1104,1104,29,No,Rare,RnD,9,3,Life Sciences,1558,3,Male,4,1,Research Scientist,3,Married,2451,6,No,18,3,1,2,5,2,2,1,0,0,0,-219.0,1.2
1105,1105,33,No,Rare,Sales,8,4,Life Sciences,1560,1,Male,3,2,Sales Executive,1,Married,6392,2,No,13,3,4,1,8,6,1,2,2,2,2,1052.0,0.25
1107,1107,38,No,Frequent,HR,10,4,Human Resources,1563,3,Male,3,2,Human Resources,3,Married,6077,3,No,11,3,3,0,10,2,3,6,3,1,2,737.0,0.3
1108,1108,35,No,Rare,RnD,1,3,Medical,1564,4,Male,2,1,Laboratory Technician,1,Single,2450,1,No,19,3,2,0,3,3,3,3,0,1,2,-220.0,0.333
1109,1109,30,No,Rare,Sales,29,4,Technical Degree,1568,3,Male,3,3,Sales Executive,2,Married,9250,3,No,12,3,2,1,9,3,3,4,2,1,3,-730.0,0.333
1113,1113,32,No,None,RnD,1,4,Technical Degree,1574,4,Male,3,2,Research Scientist,1,Married,4087,4,No,14,3,2,1,9,3,2,6,5,1,2,-1253.0,0.444
1114,1114,48,No,Rare,RnD,15,4,Other,1576,3,Female,3,1,Research Scientist,1,Married,2367,8,No,12,3,4,1,10,3,2,8,2,7,6,-303.0,0.8
1115,1115,34,No,Rare,RnD,7,4,Medical,1577,1,Male,3,1,Research Scientist,4,Single,2972,1,No,13,3,3,0,1,4,1,1,0,0,0,302.0,1.0
1116,1116,55,No,Rare,Sales,26,5,Marketing,1578,3,Male,2,5,Manager,4,Married,19586,1,No,21,4,3,1,36,3,3,36,6,2,13,354.0,0.028
1117,1117,34,No,Rare,RnD,1,4,Life Sciences,1580,2,Male,3,2,Research Scientist,4,Married,5484,9,No,17,3,2,1,9,3,2,2,2,2,1,144.0,1.0
1118,1118,26,No,Rare,RnD,3,3,Life Sciences,1581,1,Female,3,1,Research Scientist,4,Married,2061,1,No,21,4,1,0,1,5,3,1,0,0,0,-609.0,1.0
1119,1119,38,No,Rare,Sales,14,3,Life Sciences,1582,3,Male,3,2,Sales Executive,2,Married,9924,0,No,11,3,4,1,10,3,3,9,8,7,7,4584.0,0.0
1120,1120,38,No,Rare,Sales,16,3,Life Sciences,1583,2,Female,3,2,Sales Executive,2,Single,4198,2,No,12,3,2,0,8,5,4,3,2,1,2,-1142.0,0.25
1121,1121,36,No,Rare,Sales,1,4,Life Sciences,1585,2,Female,3,2,Sales Executive,3,Single,6815,6,No,13,3,1,0,15,5,3,1,0,0,0,1475.0,0.4
1122,1122,29,No,Rare,RnD,3,1,Medical,1586,2,Male,3,1,Laboratory Technician,1,Single,4723,1,Yes,18,3,4,0,10,3,3,10,9,1,5,2053.0,0.1
1123,1123,35,No,Rare,RnD,10,4,Medical,1587,1,Female,3,2,Healthcare Representative,3,Single,6142,3,Yes,16,3,3,0,10,4,3,5,2,0,4,802.0,0.3
1124,1124,39,No,Rare,Sales,6,3,Medical,1588,4,Male,4,3,Sales Executive,3,Married,8237,2,No,11,3,1,1,11,3,3,7,6,7,6,-1743.0,0.182
1125,1125,29,No,Frequent,RnD,2,1,Life Sciences,1590,1,Male,3,2,Healthcare Representative,4,Single,8853,1,No,19,3,4,1,6,0,4,6,4,1,3,3513.0,0.167
1126,1126,50,No,Rare,Sales,9,3,Marketing,1591,3,Male,3,5,Manager,3,Married,19331,4,Yes,16,3,3,1,27,2,3,1,0,0,0,99.0,0.148
1127,1127,23,No,Rare,RnD,10,3,Technical Degree,1592,4,Male,4,1,Research Scientist,3,Married,2073,2,No,16,3,4,1,4,2,3,2,2,2,2,-597.0,0.5
1128,1128,36,No,Frequent,RnD,6,4,Life Sciences,1594,1,Male,4,2,Laboratory Technician,1,Married,5562,3,Yes,13,3,4,1,9,3,3,3,2,0,2,222.0,0.333
1129,1129,42,No,Rare,RnD,9,2,Other,1595,4,Male,2,5,Manager,4,Single,19613,8,No,22,4,4,0,24,2,3,1,0,0,1,381.0,0.333
1130,1130,35,No,Rare,RnD,28,3,Life Sciences,1596,2,Male,4,2,Laboratory Technician,3,Married,3407,1,No,17,3,4,2,10,3,2,10,9,6,8,-1933.0,0.1
1131,1131,34,No,Frequent,RnD,10,4,Technical Degree,1597,4,Male,2,2,Healthcare Representative,3,Married,5063,1,No,14,3,2,1,8,3,2,8,2,7,7,-277.0,0.125
1132,1132,40,No,Rare,Sales,14,2,Life Sciences,1598,4,Female,3,2,Sales Executive,1,Married,4639,1,No,15,3,3,1,5,2,3,5,4,1,2,-701.0,0.2
1133,1133,43,No,Rare,RnD,27,3,Technical Degree,1599,4,Male,4,1,Laboratory Technician,2,Single,4876,5,No,12,3,3,1,8,0,3,6,4,0,2,2206.0,0.625
1134,1134,35,No,Rare,RnD,7,2,Life Sciences,1601,3,Male,2,1,Laboratory Technician,4,Married,2690,1,No,18,3,4,1,1,5,2,1,0,0,1,20.0,1.0
1135,1135,46,No,Rare,Sales,1,4,Life Sciences,1602,4,Male,4,4,Manager,1,Single,17567,1,No,15,3,2,0,27,5,1,26,0,0,12,1413.0,0.037
1137,1137,22,No,None,RnD,26,2,Other,1605,2,Female,2,1,Research Scientist,3,Married,2814,1,Yes,14,3,2,0,4,2,2,4,2,1,3,144.0,0.25
1138,1138,50,No,Frequent,RnD,20,5,Medical,1606,2,Male,3,4,Healthcare Representative,3,Married,11245,2,Yes,15,3,3,1,32,3,3,30,8,12,13,-4909.0,0.062
1139,1139,32,No,Rare,RnD,5,4,Other,1607,2,Female,4,1,Research Scientist,4,Married,3312,3,No,17,3,4,2,6,3,3,3,2,0,2,642.0,0.5
1140,1140,44,No,Rare,RnD,7,3,Medical,1608,2,Female,3,5,Research Director,4,Single,19049,0,Yes,14,3,4,1,23,4,2,22,7,1,10,-183.0,0.0
1141,1141,30,No,Rare,RnD,7,3,Medical,1609,2,Male,2,1,Research Scientist,2,Married,2141,1,No,12,3,2,1,6,3,2,6,4,1,1,-529.0,0.167
1142,1142,45,No,Rare,RnD,5,5,Medical,1611,3,Female,1,2,Laboratory Technician,1,Single,5769,1,Yes,14,3,1,0,10,3,3,10,7,1,4,429.0,0.1
1143,1143,45,No,None,Sales,26,3,Marketing,1612,1,Male,2,2,Sales Executive,1,Married,4385,1,No,15,3,1,1,10,2,3,10,7,4,5,-955.0,0.1
1144,1144,31,No,Frequent,Sales,2,4,Other,1613,4,Male,3,2,Sales Executive,1,Single,5332,7,No,13,3,4,0,10,3,3,5,2,0,3,-8.0,0.7
1145,1145,36,No,Rare,RnD,12,4,Life Sciences,1614,3,Female,3,2,Manufacturing Director,3,Married,4663,9,Yes,12,3,2,2,7,2,3,3,2,1,1,-677.0,1.286
1146,1146,34,No,Frequent,RnD,10,4,Life Sciences,1615,3,Male,4,2,Manufacturing Director,4,Single,4724,1,No,13,3,1,1,9,3,3,9,7,7,2,-616.0,0.111
1147,1147,49,No,Rare,RnD,25,4,Life Sciences,1617,3,Female,3,1,Laboratory Technician,1,Married,3211,1,No,14,3,4,1,10,3,2,9,6,1,4,541.0,0.1
1148,1148,39,No,Rare,RnD,10,5,Medical,1618,2,Male,3,2,Manufacturing Director,1,Married,5377,2,No,13,3,4,3,10,3,3,7,7,7,7,37.0,0.2
1149,1149,27,No,Rare,RnD,19,3,Other,1619,4,Male,2,1,Laboratory Technician,1,Single,4066,1,No,11,3,1,2,7,3,3,7,7,0,7,1396.0,0.143
1150,1150,35,No,Rare,RnD,18,5,Life Sciences,1621,2,Male,4,2,Research Scientist,1,Married,5208,1,No,11,3,4,0,16,2,3,16,15,1,10,-132.0,0.062
1151,1151,28,No,Rare,RnD,27,3,Medical,1622,2,Female,1,2,Manufacturing Director,1,Single,4877,0,No,21,4,2,1,6,5,2,5,3,0,0,-463.0,0.0
1152,1152,21,No,Rare,RnD,5,1,Medical,1623,3,Male,3,1,Research Scientist,4,Single,3117,1,No,18,3,3,0,3,2,3,2,2,2,2,447.0,0.333
1154,1154,47,No,Rare,HR,26,4,Life Sciences,1625,4,Female,3,5,Manager,3,Married,19658,3,No,11,3,3,1,27,2,3,5,2,1,0,426.0,0.111
1155,1155,39,No,Rare,RnD,3,2,Medical,1627,3,Male,2,2,Laboratory Technician,3,Single,3069,0,No,15,3,4,1,11,3,3,10,8,0,7,-2271.0,0.0
1156,1156,40,No,Rare,RnD,15,3,Life Sciences,1628,1,Female,2,3,Manufacturing Director,3,Married,10435,1,No,13,3,4,2,18,2,3,18,15,14,12,455.0,0.056
1157,1157,35,No,None,RnD,8,4,Life Sciences,1630,3,Female,3,2,Healthcare Representative,3,Married,4148,1,No,12,3,4,1,15,5,3,14,11,2,9,-1192.0,0.067
1158,1158,37,No,Rare,RnD,19,3,Life Sciences,1631,3,Male,3,2,Manufacturing Director,3,Married,5768,3,No,17,3,1,3,9,2,2,4,3,0,2,428.0,0.333
1159,1159,39,No,Frequent,RnD,4,3,Medical,1633,1,Female,3,2,Manufacturing Director,3,Single,5042,0,No,13,3,4,0,10,2,1,9,2,3,8,-298.0,0.0
1160,1160,45,No,Rare,RnD,2,2,Other,1635,4,Female,2,2,Manufacturing Director,4,Single,5770,1,No,19,3,1,2,10,3,3,10,7,3,9,430.0,0.1
1161,1161,38,No,Rare,RnD,2,2,Medical,1638,4,Female,2,3,Manufacturing Director,3,Married,7756,3,Yes,19,3,4,1,10,6,4,5,4,0,2,-2224.0,0.3
1163,1163,37,No,Rare,RnD,10,3,Medical,1640,2,Female,3,1,Research Scientist,2,Married,3936,1,No,11,3,1,1,8,2,1,8,4,7,7,1266.0,0.125
1164,1164,40,No,Rare,RnD,16,3,Life Sciences,1641,3,Female,3,3,Manufacturing Director,4,Single,7945,6,Yes,15,3,4,0,18,2,2,4,2,3,3,-2035.0,0.333
1165,1165,44,No,Frequent,HR,1,5,Human Resources,1642,1,Male,3,2,Human Resources,4,Married,5743,4,Yes,11,3,3,0,14,3,3,10,7,0,2,403.0,0.286
1166,1166,48,No,Frequent,RnD,4,5,Medical,1644,3,Male,2,4,Manager,4,Married,15202,2,No,25,4,2,1,23,3,3,2,2,2,2,-952.0,0.087
1168,1168,24,No,Frequent,RnD,2,1,Technical Degree,1646,1,Female,3,1,Research Scientist,4,Single,3760,1,Yes,13,3,3,0,6,2,3,6,3,1,3,1090.0,0.167
1169,1169,27,No,Rare,RnD,8,3,Medical,1647,2,Female,4,1,Research Scientist,3,Married,3517,7,No,17,3,1,0,5,0,3,3,2,0,2,847.0,1.4
1170,1170,27,No,Frequent,RnD,2,3,Medical,1648,4,Male,3,1,Research Scientist,4,Single,2580,2,No,13,3,3,0,6,0,2,4,2,1,2,-90.0,0.333
1172,1172,29,No,Rare,Sales,10,3,Medical,1650,3,Male,2,2,Sales Executive,3,Single,5869,9,No,11,3,3,0,8,2,3,5,2,1,4,529.0,1.125
1173,1173,36,No,Rare,RnD,5,4,Life Sciences,1651,2,Female,3,3,Healthcare Representative,1,Married,8008,4,No,12,3,3,2,9,6,3,3,2,0,2,-1972.0,0.444
1174,1174,25,No,Frequent,RnD,2,1,Life Sciences,1653,4,Male,4,2,Manufacturing Director,3,Single,5206,1,No,17,3,3,2,7,6,3,7,7,0,7,-134.0,0.143
1175,1175,39,No,Rare,RnD,12,3,Medical,1654,4,Male,3,2,Manufacturing Director,2,Married,5295,4,No,21,4,3,0,7,3,3,5,4,1,0,-45.0,0.571
1176,1176,49,No,Rare,RnD,22,4,Other,1655,1,Female,3,4,Research Director,2,Married,16413,3,No,16,3,2,2,27,2,3,4,2,1,2,259.0,0.111
1177,1177,50,No,Rare,RnD,17,5,Life Sciences,1656,4,Female,2,3,Research Director,1,Single,13269,5,No,15,3,3,3,19,3,3,14,11,1,11,3289.0,0.263
1178,1178,20,No,Rare,Sales,2,3,Medical,1657,3,Female,3,1,Sales Representative,3,Single,2783,1,No,19,3,1,0,2,3,3,2,2,2,2,113.0,0.5
1179,1179,34,No,Rare,RnD,3,3,Life Sciences,1658,4,Female,3,2,Research Scientist,2,Single,5433,1,No,12,3,3,1,11,2,3,11,8,7,9,93.0,0.091
1180,1180,36,No,Rare,RnD,7,3,Life Sciences,1659,1,Male,3,1,Laboratory Technician,2,Single,2013,2,No,11,3,3,0,15,4,3,4,3,1,3,-657.0,0.133
1181,1181,49,No,Rare,RnD,6,1,Life Sciences,1661,3,Female,2,4,Healthcare Representative,3,Married,13966,2,Yes,19,3,2,1,30,3,3,15,11,2,12,-2188.0,0.067
1182,1182,36,No,None,RnD,1,4,Medical,1662,4,Female,2,2,Manufacturing Director,3,Married,4374,0,No,15,3,3,0,4,6,3,3,2,1,2,-966.0,0.0
1183,1183,36,No,Rare,RnD,3,2,Life Sciences,1664,4,Male,4,2,Healthcare Representative,1,Single,6842,6,No,20,4,1,1,13,3,3,5,4,0,4,1502.0,0.462
1184,1184,54,No,Rare,RnD,22,5,Medical,1665,2,Female,3,4,Manager,3,Married,17426,3,No,25,4,3,1,36,6,3,10,8,4,7,1272.0,0.083
1185,1185,43,No,Rare,RnD,15,2,Life Sciences,1666,3,Male,2,4,Research Director,3,Married,17603,1,No,24,4,1,1,14,3,3,14,10,6,11,1449.0,0.071
1187,1187,38,No,Frequent,RnD,1,3,Life Sciences,1668,4,Male,3,2,Research Scientist,4,Married,4735,7,No,15,3,4,2,19,4,4,13,11,2,9,-605.0,0.368
1188,1188,29,No,Rare,Sales,5,3,Medical,1669,1,Male,2,2,Sales Executive,2,Single,4187,1,Yes,13,3,2,1,10,3,2,10,0,0,9,-1153.0,0.1
1189,1189,33,No,Rare,Sales,2,4,Medical,1670,4,Male,3,2,Sales Executive,4,Single,5505,1,No,14,3,3,2,6,5,3,6,2,0,4,165.0,0.167
1190,1190,32,No,Rare,RnD,2,3,Medical,1671,4,Male,3,2,Research Scientist,2,Single,5470,0,No,13,3,3,2,10,4,2,9,5,1,6,130.0,0.0
1191,1191,31,No,Rare,Sales,5,4,Life Sciences,1673,1,Female,3,2,Sales Executive,4,Married,5476,1,No,11,3,1,2,10,2,3,10,0,0,2,136.0,0.1
1192,1192,49,No,Rare,RnD,16,3,Medical,1674,4,Female,3,1,Laboratory Technician,1,Single,2587,4,Yes,16,3,2,1,17,2,2,2,2,2,2,-83.0,0.235
1193,1193,38,No,Frequent,RnD,2,3,Medical,1675,4,Female,2,1,Laboratory Technician,2,Single,2440,1,No,22,4,2,0,4,3,3,4,3,3,3,-230.0,0.25
1194,1194,47,No,Rare,Sales,2,4,Life Sciences,1676,2,Female,4,4,Manager,2,Single,15972,6,No,14,3,3,3,29,2,3,3,2,1,2,-182.0,0.207
1195,1195,49,No,Rare,RnD,1,3,Life Sciences,1677,3,Male,3,4,Manager,3,Single,15379,4,No,14,3,1,0,23,2,3,8,7,0,0,-775.0,0.174
1196,1196,41,No,Rare,Sales,23,2,Life Sciences,1678,4,Male,3,3,Sales Executive,3,Single,7082,3,Yes,16,3,4,0,21,2,3,2,0,0,2,-2898.0,0.143
1197,1197,20,No,Rare,Sales,9,1,Life Sciences,1680,4,Male,3,1,Sales Representative,1,Single,2728,1,No,11,3,1,0,2,3,3,2,2,0,2,58.0,0.5
1198,1198,33,No,None,Sales,16,3,Life Sciences,1681,3,Female,3,2,Sales Executive,4,Single,5368,1,Yes,25,4,3,1,7,2,3,6,5,1,2,28.0,0.143
1199,1199,36,No,Rare,RnD,26,4,Life Sciences,1682,1,Male,3,2,Healthcare Representative,3,Married,5347,6,No,14,3,2,2,10,2,2,3,2,0,2,7.0,0.6
1200,1200,44,No,Rare,HR,1,3,Life Sciences,1683,3,Female,3,1,Human Resources,4,Single,3195,4,Yes,18,3,1,3,8,2,3,2,2,2,2,525.0,0.5
1202,1202,38,No,Rare,RnD,4,2,Medical,1687,4,Female,3,1,Laboratory Technician,3,Married,3306,7,No,19,3,4,1,7,5,2,0,0,0,0,636.0,1.0
1203,1203,53,No,Rare,RnD,24,4,Medical,1689,2,Male,4,3,Healthcare Representative,4,Married,7005,3,No,15,3,3,0,11,2,3,4,3,1,2,-2975.0,0.273
1206,1206,26,No,None,RnD,7,3,Medical,1693,4,Male,3,1,Laboratory Technician,4,Single,2570,1,No,20,4,3,0,7,5,3,7,7,5,7,-100.0,0.143
1207,1207,55,No,Rare,RnD,22,3,Technical Degree,1694,1,Male,2,1,Research Scientist,2,Single,3537,5,No,12,3,4,1,8,1,3,4,2,1,2,867.0,0.625
1208,1208,34,No,Rare,RnD,5,2,Medical,1696,2,Male,2,2,Laboratory Technician,4,Married,3986,1,No,14,3,3,1,15,3,4,15,10,4,13,-1354.0,0.067
1209,1209,60,No,Rare,RnD,1,4,Medical,1697,3,Male,1,3,Healthcare Representative,4,Single,10883,3,No,20,4,3,1,19,2,4,1,0,0,0,903.0,0.158
1210,1210,33,No,Rare,RnD,21,3,Medical,1698,2,Male,4,1,Laboratory Technician,2,Married,2028,1,No,18,3,4,3,14,6,3,14,11,2,13,-642.0,0.071
1211,1211,37,No,Frequent,Sales,1,4,Medical,1700,3,Male,1,2,Sales Executive,4,Single,9525,1,No,14,3,3,2,6,2,2,6,3,1,3,4185.0,0.167
1212,1212,34,No,Rare,RnD,19,3,Life Sciences,1701,2,Female,2,1,Research Scientist,4,Married,2929,1,No,12,3,2,0,10,3,3,10,9,8,7,259.0,0.1
1214,1214,44,No,Rare,RnD,2,3,Life Sciences,1703,3,Female,4,3,Healthcare Representative,4,Married,7879,1,Yes,19,3,2,1,9,2,3,8,7,6,7,-2101.0,0.111
1215,1215,35,No,Frequent,RnD,2,4,Medical,1704,1,Male,2,1,Research Scientist,4,Single,4930,0,Yes,14,3,3,0,6,2,4,5,4,1,4,2260.0,0.0
1216,1216,43,No,Rare,Sales,2,3,Medical,1706,4,Male,3,2,Sales Executive,4,Married,7847,1,Yes,17,3,1,1,10,3,3,10,9,8,8,2507.0,0.1
1217,1217,24,No,Rare,RnD,9,3,Medical,1707,3,Male,4,1,Research Scientist,3,Married,4401,1,No,16,3,4,1,5,1,3,5,3,0,4,1731.0,0.2
1218,1218,41,No,Rare,Sales,6,3,Marketing,1708,4,Male,3,3,Sales Executive,3,Single,9241,1,No,12,3,2,0,10,3,3,10,8,8,7,-739.0,0.1
1219,1219,29,No,Rare,RnD,9,4,Medical,1709,4,Female,3,1,Laboratory Technician,3,Married,2974,9,No,17,3,3,1,9,2,3,5,3,1,2,304.0,1.0
1220,1220,36,No,Rare,Sales,2,4,Life Sciences,1710,3,Female,3,2,Sales Representative,4,Single,4502,3,No,15,3,3,0,17,2,2,13,7,6,7,-838.0,0.176
1221,1221,45,No,None,RnD,1,1,Life Sciences,1712,3,Male,2,3,Healthcare Representative,3,Married,10748,3,No,23,4,4,1,25,3,2,23,15,14,4,768.0,0.12
1224,1224,26,No,Rare,RnD,17,4,Medical,1718,4,Male,1,1,Laboratory Technician,3,Married,2305,1,No,15,3,3,3,3,3,4,3,2,0,2,-365.0,0.333
1225,1225,45,No,Rare,RnD,28,2,Technical Degree,1719,4,Female,2,4,Research Director,2,Single,16704,1,No,11,3,3,0,21,2,3,21,6,8,6,550.0,0.048
1226,1226,32,No,Frequent,RnD,10,3,Life Sciences,1720,1,Male,3,1,Research Scientist,3,Married,3433,6,No,13,3,1,1,10,3,2,5,2,1,3,763.0,0.6
1227,1227,31,No,Rare,RnD,2,4,Life Sciences,1721,2,Male,3,1,Laboratory Technician,3,Married,3477,1,No,14,3,4,1,6,2,4,5,2,0,3,807.0,0.167
1228,1228,41,No,None,HR,4,3,Human Resources,1722,3,Male,1,2,Human Resources,2,Married,6430,6,No,19,3,2,1,10,4,3,3,2,1,2,1090.0,0.6
1229,1229,40,No,Rare,RnD,8,2,Life Sciences,1724,2,Female,3,2,Manufacturing Director,1,Married,6516,2,Yes,16,3,2,1,18,3,3,1,0,0,0,1176.0,0.111
1230,1230,24,No,Rare,RnD,29,1,Medical,1725,2,Male,3,1,Laboratory Technician,1,Single,3907,1,No,13,3,2,3,6,2,4,6,2,1,2,1237.0,0.167
1231,1231,46,No,Rare,RnD,13,4,Life Sciences,1727,3,Male,3,2,Healthcare Representative,2,Single,5562,6,No,14,3,4,0,19,3,3,10,7,0,9,222.0,0.316
1232,1232,35,No,Rare,RnD,27,4,Life Sciences,1728,4,Male,3,2,Manufacturing Director,3,Married,6883,2,No,16,3,2,1,17,3,3,7,7,0,7,1543.0,0.118
1233,1233,30,No,Rare,RnD,16,1,Life Sciences,1729,2,Male,3,1,Research Scientist,4,Married,2862,1,No,12,3,2,1,10,2,2,10,0,0,8,192.0,0.1
1234,1234,47,No,None,Sales,2,4,Marketing,1731,3,Male,3,2,Sales Executive,2,Married,4978,7,No,11,3,4,1,4,3,1,1,0,0,0,-362.0,1.75
1235,1235,46,No,Rare,Sales,2,3,Life Sciences,1732,3,Male,3,3,Sales Executive,4,Single,10368,4,Yes,12,3,2,1,13,5,2,10,6,0,3,388.0,0.308
1238,1238,23,No,Rare,RnD,4,1,Medical,1735,3,Female,3,1,Laboratory Technician,2,Single,3295,1,No,13,3,3,0,3,3,1,3,2,1,2,625.0,0.333
1239,1239,31,No,Frequent,RnD,24,1,Technical Degree,1736,4,Female,3,2,Manufacturing Director,4,Single,5238,2,No,20,4,4,0,9,3,2,5,4,1,4,-102.0,0.222
1240,1240,39,No,None,RnD,1,3,Life Sciences,1737,4,Male,3,2,Laboratory Technician,4,Married,6472,1,Yes,15,3,4,1,9,2,3,9,8,5,8,1132.0,0.111
1241,1241,32,No,Rare,Sales,19,3,Life Sciences,1739,4,Male,1,3,Sales Executive,3,Married,9610,3,No,13,3,3,1,10,2,1,4,3,0,2,-370.0,0.3
1242,1242,40,No,Rare,Sales,7,4,Medical,1740,2,Male,3,5,Manager,2,Single,19833,1,No,14,3,2,0,21,3,2,21,8,12,8,601.0,0.048
1243,1243,45,No,Rare,HR,4,3,Life Sciences,1744,3,Female,1,3,Human Resources,3,Married,9756,4,No,21,4,3,2,9,2,4,5,0,0,3,-224.0,0.444
1244,1244,30,No,Frequent,RnD,2,4,Technical Degree,1745,4,Female,2,1,Research Scientist,1,Single,4968,0,No,16,3,4,0,10,2,3,9,7,0,7,2298.0,0.0
1245,1245,24,No,Frequent,HR,10,3,Medical,1746,1,Male,3,1,Human Resources,4,Married,2145,0,No,14,3,4,1,3,2,3,2,2,2,1,-525.0,0.0
1247,1247,31,No,Rare,Sales,5,3,Technical Degree,1749,1,Male,3,2,Sales Executive,3,Married,8346,1,No,19,3,3,1,6,3,3,5,2,0,2,3006.0,0.167
1248,1248,27,No,Rare,RnD,8,3,Medical,1751,3,Female,3,1,Research Scientist,4,Single,3445,1,No,11,3,3,0,6,5,2,6,2,1,4,775.0,0.167
1250,1250,29,No,Frequent,RnD,1,3,Life Sciences,1753,4,Male,4,2,Healthcare Representative,3,Single,6294,8,Yes,12,3,4,0,10,5,4,3,2,0,2,954.0,0.8
1251,1251,30,No,Rare,Sales,15,2,Marketing,1754,3,Male,2,3,Sales Executive,1,Single,7140,2,No,11,3,1,1,12,2,3,7,7,1,7,-2840.0,0.167
1252,1252,34,No,Rare,RnD,2,4,Medical,1755,4,Male,4,1,Research Scientist,4,Married,2932,0,Yes,14,3,1,3,6,3,3,5,0,1,2,262.0,0.0
1253,1253,33,No,None,Sales,2,3,Marketing,1756,4,Female,3,2,Sales Executive,2,Single,5147,8,No,15,3,4,0,13,2,2,11,7,1,7,-193.0,0.615
1254,1254,49,No,Rare,Sales,11,4,Marketing,1757,4,Female,3,2,Sales Executive,4,Single,4507,3,No,12,3,3,0,8,1,4,5,1,0,4,-833.0,0.375
1256,1256,38,No,Frequent,RnD,2,2,Medical,1760,3,Female,2,1,Laboratory Technician,2,Married,2468,4,No,14,3,2,1,9,4,2,6,1,0,5,-202.0,0.444
1258,1258,29,No,Rare,RnD,4,3,Technical Degree,1762,4,Female,2,1,Research Scientist,1,Single,2109,1,No,13,3,3,1,1,2,3,1,0,0,0,-561.0,1.0
1259,1259,30,No,Rare,RnD,16,3,Life Sciences,1763,3,Male,4,2,Healthcare Representative,3,Married,5294,3,No,16,3,3,1,10,3,3,7,0,1,7,-46.0,0.3
1260,1260,32,No,None,RnD,5,4,Technical Degree,1764,2,Male,3,1,Research Scientist,2,Single,2718,2,No,14,3,2,0,12,3,3,7,7,0,7,48.0,0.167
1261,1261,38,No,Rare,RnD,18,3,Medical,1766,2,Male,1,2,Healthcare Representative,4,Married,5811,3,Yes,16,3,3,1,15,2,3,1,0,1,0,471.0,0.2
1263,1263,42,No,Rare,RnD,12,3,Medical,1768,2,Male,3,1,Laboratory Technician,2,Single,2766,8,No,22,4,2,3,7,6,2,5,3,0,4,96.0,1.143
1264,1264,55,No,Rare,RnD,2,3,Medical,1770,3,Male,2,5,Research Director,1,Married,19038,8,No,12,3,2,3,34,2,3,1,0,0,0,-194.0,0.235
1265,1265,33,No,None,RnD,4,3,Technical Degree,1771,4,Male,3,2,Research Scientist,2,Single,3055,5,No,15,3,4,2,11,2,2,9,8,1,7,-2285.0,0.455
